Date,Open,High,Low,Close,Volume
2024-05-29,3247.1201026067865,3319.955406723236,3209.15377525323,3255.912353515625,1910729
2024-05-30,3251.1164864722746,3271.3985465279934,3171.6869349435265,3191.41943359375,1990208
2024-05-31,3222.392193186234,3431.406777938173,3222.392193186234,3408.327392578125,6384589
2024-06-03,3721.699105227372,3740.5822594935785,3582.872284033344,3642.019775390625,8511359
2024-06-04,3516.8809764130897,3516.8809764130897,2731.52743572212,2938.643798828125,20306909
2024-06-05,3027.314892848024,3147.2085519707184,2747.563021561738,3112.58935546875,8778345
2024-06-06,3181.1787080460763,3219.544584844753,3134.3701235190847,3182.8271484375,5873271
2024-06-07,3167.5906701680033,3230.8846344851936,3148.8075236365253,3216.697265625,4740455
2024-06-10,3264.105171374568,3281.4896559848057,3202.6596653936876,3217.246826171875,4935698
2024-06-11,3221.1430709157935,3262.1067390012613,3192.2187735768866,3218.3955078125,4173692
2024-06-12,3222.042179473788,3242.1244655667338,3205.157252862275,3216.197509765625,3022477
2024-06-13,3227.1377260324025,3251.116458362055,3204.407886011586,3221.9423828125,3202978
2024-06-14,3223.401998843125,3273.3772236313907,3219.5040289175013,3260.1337890625,4224855
2024-06-18,3308.3598808576353,3343.3425382080936,3285.5711295511205,3307.410400390625,1755612
2024-06-19,3312.357974429863,3312.357974429863,3224.7014769581465,3260.28369140625,1419264
2024-06-20,3262.282707250336,3313.3574858619845,3238.394646815333,3257.8349609375,1366545
2024-06-21,3263.432191865297,3275.476269803204,3174.8259721981535,3187.7197265625,4697655
2024-06-24,3184.171377642112,3213.207031412063,3133.446525593038,3193.01708984375,3261647
2024-06-25,3203.1620373157666,3206.860155151377,3154.7861172604457,3169.52880859375,1694962
2024-06-26,3167.4797223854885,3186.1203833369123,3162.332127899688,3168.928955078125,2142889
2024-06-27,3175.4258411150927,3200.663330094682,3148.4392192359273,3173.57666015625,5114980
2024-06-28,3188.4194142653464,3210.3584896442126,3155.435765152257,3175.57568359375,960905
2024-07-01,3178.374222253659,3191.567632585238,3155.9854195103526,3182.222412109375,832170
2024-07-02,3178.2743917528737,3206.2104929312873,3129.4985247329037,3151.637451171875,1490844
